#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Hey, was gibts Neues?
1-1	0-4	Hey,	GFailure[1]	fallen\_set1\_30[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-fallen\_set1\_30[1]	_	_	_	_	_	false[53]	Int[53]	*[187]	*[187]	*[187]	wh\_6[187]	wh\_question[187]	openq[187]	*[315]	male[315]	*[315]	speaker:Noah[443]	_	_	QAP	*	2-1[54_53]	
1-2	5-8	was	GFailure[1]	fallen\_set1\_30[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-fallen\_set1\_30[1]	_	_	_	_	_	false[53]	Int[53]	*[187]	*[187]	*[187]	wh\_6[187]	wh\_question[187]	openq[187]	*[315]	male[315]	*[315]	speaker:Noah[443]	_	_	_	_	_	
1-3	9-14	gibts	GFailure[1]	fallen\_set1\_30[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-fallen\_set1\_30[1]	_	_	_	_	_	false[53]	Int[53]	*[187]	*[187]	*[187]	wh\_6[187]	wh\_question[187]	openq[187]	*[315]	male[315]	*[315]	speaker:Noah[443]	_	_	_	_	_	
1-4	15-21	Neues?	GFailure[1]	fallen\_set1\_30[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-fallen\_set1\_30[1]	_	_	_	_	_	false[53]	Int[53]	*[187]	*[187]	*[187]	wh\_6[187]	wh\_question[187]	openq[187]	*[315]	male[315]	*[315]	speaker:Noah[443]	_	_	_	_	_	

#Text=John ist zu Boden gefallen
2-1	23-27	John	GFailure[1]	fallen\_set1\_30[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-fallen\_set1\_30[1]	*	*	Subj	*	*	false[54]	Decl[54]	*[188]	fallen[188]	intransitive[188]	*[188]	*[188]	item0[188]	32[316]	female[316]	2em9nj6n4c2pjudl6n6hfpjc30[316]	speaker: YOU[444]	*->82-1	PropNm[82]	elaboration|CR	*|*	4-1[55_54]|3-1[0_54]	
2-2	28-31	ist	GFailure[1]	fallen\_set1\_30[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-fallen\_set1\_30[1]	_	_	_	_	_	false[54]	Decl[54]	*[188]	fallen[188]	intransitive[188]	*[188]	*[188]	item0[188]	32[316]	female[316]	2em9nj6n4c2pjudl6n6hfpjc30[316]	speaker: YOU[444]	_	_	_	_	_	
2-3	32-34	zu	GFailure[1]	fallen\_set1\_30[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-fallen\_set1\_30[1]	_	_	_	_	_	false[54]	Decl[54]	*[188]	fallen[188]	intransitive[188]	*[188]	*[188]	item0[188]	32[316]	female[316]	2em9nj6n4c2pjudl6n6hfpjc30[316]	speaker: YOU[444]	_	_	_	_	_	
2-4	35-40	Boden	GFailure[1]	fallen\_set1\_30[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-fallen\_set1\_30[1]	*	*	modifier	*	*	false[54]	Decl[54]	*[188]	fallen[188]	intransitive[188]	*[188]	*[188]	item0[188]	32[316]	female[316]	2em9nj6n4c2pjudl6n6hfpjc30[316]	speaker: YOU[444]	*->1-1	IndefNP[1]	_	_	_	
