#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Hi, alles okay soweit?
1-1	0-3	Hi,	GFailure[1]	zerbrechen\_1\_25[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-zerbrechen\_1\_25[1]	_	_	_	_	_	false[33]	Int[33]	*[169]	*[169]	*[169]	yn\_3[169]	yesno\_question[169]	openq[169]	*[299]	male[299]	*[299]	speaker:Philipp[429]	_	_	QAP	*	2-1[34_33]	
1-2	4-9	alles	GFailure[1]	zerbrechen\_1\_25[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-zerbrechen\_1\_25[1]	_	_	_	_	_	false[33]	Int[33]	*[169]	*[169]	*[169]	yn\_3[169]	yesno\_question[169]	openq[169]	*[299]	male[299]	*[299]	speaker:Philipp[429]	_	_	_	_	_	
1-3	10-14	okay	GFailure[1]	zerbrechen\_1\_25[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-zerbrechen\_1\_25[1]	_	_	_	_	_	false[33]	Int[33]	*[169]	*[169]	*[169]	yn\_3[169]	yesno\_question[169]	openq[169]	*[299]	male[299]	*[299]	speaker:Philipp[429]	_	_	_	_	_	
1-4	15-22	soweit?	GFailure[1]	zerbrechen\_1\_25[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-zerbrechen\_1\_25[1]	_	_	_	_	_	false[33]	Int[33]	*[169]	*[169]	*[169]	yn\_3[169]	yesno\_question[169]	openq[169]	*[299]	male[299]	*[299]	speaker:Philipp[429]	_	_	_	_	_	

#Text=Julius hat einen Porzellanteller zerbrochen
2-1	24-30	Julius	GFailure[1]	zerbrechen\_1\_25[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-zerbrechen\_1\_25[1]	_	_	_	_	_	false[34]	Decl[34]	*[170]	zerbrechen[170]	transitive[170]	*[170]	*[170]	item0[170]	32[300]	female[300]	2em9nj6n4c2pjudl6n6hfpjc30[300]	speaker: YOU[430]	*->103-1	PropNm[103]	explanation|result|CR	*|*|*	4-1[35_34]|5-1[36_34]|3-1[0_34]	
2-2	31-34	hat	GFailure[1]	zerbrechen\_1\_25[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-zerbrechen\_1\_25[1]	_	_	_	_	_	false[34]	Decl[34]	*[170]	zerbrechen[170]	transitive[170]	*[170]	*[170]	item0[170]	32[300]	female[300]	2em9nj6n4c2pjudl6n6hfpjc30[300]	speaker: YOU[430]	_	_	_	_	_	
2-3	35-40	einen	GFailure[1]	zerbrechen\_1\_25[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-zerbrechen\_1\_25[1]	_	_	_	_	_	false[34]	Decl[34]	*[170]	zerbrechen[170]	transitive[170]	*[170]	*[170]	item0[170]	32[300]	female[300]	2em9nj6n4c2pjudl6n6hfpjc30[300]	speaker: YOU[430]	*->70-1	IndefNP[70]	_	_	_	
2-4	41-56	Porzellanteller	GFailure[1]	zerbrechen\_1\_25[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-zerbrechen\_1\_25[1]	_	_	_	_	_	false[34]	Decl[34]	*[170]	zerbrechen[170]	transitive[170]	*[170]	*[170]	item0[170]	32[300]	female[300]	2em9nj6n4c2pjudl6n6hfpjc30[300]	speaker: YOU[430]	*->70-1	IndefNP[70]	_	_	_	
2-5	57-67	zerbrochen	GFailure[1]	zerbrechen\_1\_25[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-zerbrechen\_1\_25[1]	_	_	_	_	_	false[34]	Decl[34]	*[170]	zerbrechen[170]	transitive[170]	*[170]	*[170]	item0[170]	32[300]	female[300]	2em9nj6n4c2pjudl6n6hfpjc30[300]	speaker: YOU[430]	_	_	_	_	_	

#Text=Häh?
3-1	69-73	Häh?	GFailure[1]	zerbrechen\_1\_25[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-zerbrechen\_1\_25[1]	_	_	_	_	_	false	NA	haeh\_question\_1	*	*	*	*	feedback	*	male	*	speaker:Philipp	_	_	_	_	_	

#Text=Ist ihm aus der Hand gerutscht.
