#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Alles gut?
1-1	0-5	Alles	GFailure[1]	springen\_set1\_26[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-springen\_set1\_26[1]	_	_	_	_	_	false[94]	Int[94]	*[230]	*[230]	*[230]	yn\_4[230]	yesno\_question[230]	openq[230]	*[359]	male[359]	*[359]	speaker:Phil[488]	_	_	QAP	*	2-1[95_94]	
1-2	6-10	gut?	GFailure[1]	springen\_set1\_26[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-springen\_set1\_26[1]	_	_	_	_	_	false[94]	Int[94]	*[230]	*[230]	*[230]	yn\_4[230]	yesno\_question[230]	openq[230]	*[359]	male[359]	*[359]	speaker:Phil[488]	_	_	_	_	_	

#Text=Julian ist in eine Pfütze gesprungen
2-1	12-18	Julian	GFailure[1]	springen\_set1\_26[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-springen\_set1\_26[1]	*	*	Subj	*	*	false[95]	Decl[95]	*[231]	springen[231]	intransitive[231]	*[231]	*[231]	item0[231]	32[360]	female[360]	2em9nj6n4c2pjudl6n6hfpjc30[360]	speaker: YOU[489]	*->18-1	PropNm[18]	explanation|result|CR	*|*|*	4-1[97_95]|5-1[98_95]|3-1[96_95]	
2-2	19-22	ist	GFailure[1]	springen\_set1\_26[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-springen\_set1\_26[1]	_	_	_	_	_	false[95]	Decl[95]	*[231]	springen[231]	intransitive[231]	*[231]	*[231]	item0[231]	32[360]	female[360]	2em9nj6n4c2pjudl6n6hfpjc30[360]	speaker: YOU[489]	_	_	_	_	_	
2-3	23-25	in	GFailure[1]	springen\_set1\_26[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-springen\_set1\_26[1]	*[31]	*[31]	modifier[31]	*[31]	*[31]	false[95]	Decl[95]	*[231]	springen[231]	intransitive[231]	*[231]	*[231]	item0[231]	32[360]	female[360]	2em9nj6n4c2pjudl6n6hfpjc30[360]	speaker: YOU[489]	_	_	_	_	_	
2-4	26-30	eine	GFailure[1]	springen\_set1\_26[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-springen\_set1\_26[1]	*[31]	*[31]	modifier[31]	*[31]	*[31]	false[95]	Decl[95]	*[231]	springen[231]	intransitive[231]	*[231]	*[231]	item0[231]	32[360]	female[360]	2em9nj6n4c2pjudl6n6hfpjc30[360]	speaker: YOU[489]	*->76-1	IndefNP[76]	_	_	_	
2-5	31-37	Pfütze	GFailure[1]	springen\_set1\_26[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-springen\_set1\_26[1]	*[31]	*[31]	modifier[31]	*[31]	*[31]	false[95]	Decl[95]	*[231]	springen[231]	intransitive[231]	*[231]	*[231]	item0[231]	32[360]	female[360]	2em9nj6n4c2pjudl6n6hfpjc30[360]	speaker: YOU[489]	*->76-1	IndefNP[76]	_	_	_	
2-6	38-48	gesprungen	GFailure[1]	springen\_set1\_26[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-springen\_set1\_26[1]	_	_	_	_	_	false[95]	Decl[95]	*[231]	springen[231]	intransitive[231]	*[231]	*[231]	item0[231]	32[360]	female[360]	2em9nj6n4c2pjudl6n6hfpjc30[360]	speaker: YOU[489]	_	_	_	_	_	
