#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Und, alles klar?
1-1	0-4	Und,	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[31]	Int[31]	*[157]	*[157]	*[157]	yn\_2[157]	yesno\_question[157]	openq[157]	*[275]	male[275]	*[275]	speaker:Rafael[393]	_	_	QAP	*	2-1[32_31]	
1-2	5-10	alles	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[31]	Int[31]	*[157]	*[157]	*[157]	yn\_2[157]	yesno\_question[157]	openq[157]	*[275]	male[275]	*[275]	speaker:Rafael[393]	_	_	_	_	_	
1-3	11-16	klar?	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[31]	Int[31]	*[157]	*[157]	*[157]	yn\_2[157]	yesno\_question[157]	openq[157]	*[275]	male[275]	*[275]	speaker:Rafael[393]	_	_	_	_	_	

#Text=Konstantin hat Wäsche gewaschen
2-1	18-28	Konstantin	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	3	undefined	*	m	singular	false[32]	Decl[32]	*[158]	waschen[158]	transitive[158]	*[158]	*[158]	item0[158]	32[276]	female[276]	2em9nj6n4c2pjudl6n6hfpjc30[276]	speaker: YOU[394]	*->72-1	PropNm[72]	result|CR	*|*	4-1[33_32]|3-1[0_32]	
2-2	29-32	hat	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[32]	Decl[32]	*[158]	waschen[158]	transitive[158]	*[158]	*[158]	item0[158]	32[276]	female[276]	2em9nj6n4c2pjudl6n6hfpjc30[276]	speaker: YOU[394]	_	_	_	_	_	
2-3	33-39	Wäsche	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[32]	Decl[32]	*[158]	waschen[158]	transitive[158]	*[158]	*[158]	item0[158]	32[276]	female[276]	2em9nj6n4c2pjudl6n6hfpjc30[276]	speaker: YOU[394]	*->79-1	IndefNP[79]	_	_	_	
2-4	40-49	gewaschen	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[32]	Decl[32]	*[158]	waschen[158]	transitive[158]	*[158]	*[158]	item0[158]	32[276]	female[276]	2em9nj6n4c2pjudl6n6hfpjc30[276]	speaker: YOU[394]	_	_	_	_	_	

#Text=Ähm?
3-1	51-55	Ähm?	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false	NA	aehm\_question\_5	*	*	*	*	feedback	*	male	*	speaker:Rafael	_	_	_	_	_	

#Text=Das Ergebnis ist sehr viel pinke Wäsche.
4-1	57-60	Das	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[33]	Decl[33]	*[159]	*[159]	*[159]	*[159]	*[159]	input1[159]	32[277]	female[277]	2em9nj6n4c2pjudl6n6hfpjc30[277]	speaker: YOU[395]	*->49-1	DefNP[49]	elaboration	*	5-1[34_33]	
4-2	61-69	Ergebnis	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[33]	Decl[33]	*[159]	*[159]	*[159]	*[159]	*[159]	input1[159]	32[277]	female[277]	2em9nj6n4c2pjudl6n6hfpjc30[277]	speaker: YOU[395]	*->49-1	DefNP[49]	_	_	_	
4-3	70-73	ist	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[33]	Decl[33]	*[159]	*[159]	*[159]	*[159]	*[159]	input1[159]	32[277]	female[277]	2em9nj6n4c2pjudl6n6hfpjc30[277]	speaker: YOU[395]	_	_	_	_	_	
4-4	74-78	sehr	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[33]	Decl[33]	*[159]	*[159]	*[159]	*[159]	*[159]	input1[159]	32[277]	female[277]	2em9nj6n4c2pjudl6n6hfpjc30[277]	speaker: YOU[395]	*->81-1	IndefNP[81]	_	_	_	
4-5	79-83	viel	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[33]	Decl[33]	*[159]	*[159]	*[159]	*[159]	*[159]	input1[159]	32[277]	female[277]	2em9nj6n4c2pjudl6n6hfpjc30[277]	speaker: YOU[395]	*->81-1	IndefNP[81]	_	_	_	
4-6	84-89	pinke	GFailure[1]	waschen\_set1\_24[1]	latin2[1]	2em9nj6n4c2pjudl6n6hfpjc30-waschen\_set1\_24[1]	_	_	_	_	_	false[33]	Decl[33]	*[159]	*[159]	*[159]	*[159]	*[159]	input1[159]	32[277]	female[277]	2em9nj6n4c2pjudl6n6hfpjc30[277]	speaker: YOU[395]	*->81-1	IndefNP[81]	_	_	_	
