#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Hi, alles okay soweit?
1-1	0-3	Hi,	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	false[31]	Int[31]	*[162]	*[162]	*[162]	yn\_3[162]	yesno\_question[162]	openq[162]	*[279]	female[279]	*[279]	speaker:Anastasia[396]	_	_	QAP|QAP	*|*	5-1[36_31]|2-1[32_31]	
1-2	4-9	alles	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	false[31]	Int[31]	*[162]	*[162]	*[162]	yn\_3[162]	yesno\_question[162]	openq[162]	*[279]	female[279]	*[279]	speaker:Anastasia[396]	*->21-1	Allquantor[21]	_	_	_	
1-3	10-14	okay	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	false[31]	Int[31]	*[162]	*[162]	*[162]	yn\_3[162]	yesno\_question[162]	openq[162]	*[279]	female[279]	*[279]	speaker:Anastasia[396]	_	_	_	_	_	
1-4	15-22	soweit?	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	false[31]	Int[31]	*[162]	*[162]	*[162]	yn\_3[162]	yesno\_question[162]	openq[162]	*[279]	female[279]	*[279]	speaker:Anastasia[396]	_	_	_	_	_	

#Text=Lisa hat Stühle zerschmettert
2-1	24-28	Lisa	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	false[32]	Decl[32]	*[163]	zerschmettern[163]	transitive[163]	*[163]	*[163]	item0[163]	18[280]	female[280]	0ncaea7aqlpc7oe43khd21qn11[280]	speaker: YOU[397]	*->50-1	PropNm[50]	elaboration|CR	*|*	4-1[33_32]|3-1[0_32]	
2-2	29-32	hat	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	false[32]	Decl[32]	*[163]	zerschmettern[163]	transitive[163]	*[163]	*[163]	item0[163]	18[280]	female[280]	0ncaea7aqlpc7oe43khd21qn11[280]	speaker: YOU[397]	_	_	_	_	_	
2-3	33-39	Stühle	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	false[32]	Decl[32]	*[163]	zerschmettern[163]	transitive[163]	*[163]	*[163]	item0[163]	18[280]	female[280]	0ncaea7aqlpc7oe43khd21qn11[280]	speaker: YOU[397]	*->91-1	IndefNP[91]	_	_	_	
2-4	40-53	zerschmettert	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	false[32]	Decl[32]	*[163]	zerschmettern[163]	transitive[163]	*[163]	*[163]	item0[163]	18[280]	female[280]	0ncaea7aqlpc7oe43khd21qn11[280]	speaker: YOU[397]	_	_	_	_	_	

#Text=Häh?
3-1	55-59	Häh?	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	false	NA	haeh\_question\_1	*	*	*	*	feedback	*	female	*	speaker:Anastasia	_	_	_	_	_	

#Text=Sie hat sich auf die Stühle im Garten gesetzt und die sind gebrochen.
4-1	61-64	Sie	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	3	*	*	f	singular	true[33]|false[34]	*[33]|Decl[34]	*[164]	*[164]	*[164]	*[164]	*[164]	input1[164]	18[281]	female[281]	0ncaea7aqlpc7oe43khd21qn11[281]	speaker: YOU[398]	*->50-2	PerPron[50]	result	*	4-10[35_34]	
4-2	65-68	hat	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	true[33]|false[34]	*[33]|Decl[34]	*[164]	*[164]	*[164]	*[164]	*[164]	input1[164]	18[281]	female[281]	0ncaea7aqlpc7oe43khd21qn11[281]	speaker: YOU[398]	_	_	_	_	_	
4-3	69-73	sich	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	true[33]|false[34]	*[33]|Decl[34]	*[164]	*[164]	*[164]	*[164]	*[164]	input1[164]	18[281]	female[281]	0ncaea7aqlpc7oe43khd21qn11[281]	speaker: YOU[398]	_	_	_	_	_	
4-4	74-77	auf	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	true[33]|false[34]	*[33]|Decl[34]	*[164]	*[164]	*[164]	*[164]	*[164]	input1[164]	18[281]	female[281]	0ncaea7aqlpc7oe43khd21qn11[281]	speaker: YOU[398]	_	_	_	_	_	
4-5	78-81	die	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	true[33]|false[34]	*[33]|Decl[34]	*[164]	*[164]	*[164]	*[164]	*[164]	input1[164]	18[281]	female[281]	0ncaea7aqlpc7oe43khd21qn11[281]	speaker: YOU[398]	*->91-2	DefNP[91]	_	_	_	
4-6	82-88	Stühle	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	true[33]|false[34]	*[33]|Decl[34]	*[164]	*[164]	*[164]	*[164]	*[164]	input1[164]	18[281]	female[281]	0ncaea7aqlpc7oe43khd21qn11[281]	speaker: YOU[398]	*->91-2	DefNP[91]	_	_	_	
4-7	89-91	im	GFailure[1]	zerschmettern\_set1\_5[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-zerschmettern\_set1\_5[1]	_	_	_	_	_	true[33]|false[34]	*[33]|Decl[34]	*[164]	*[164]	*[164]	*[164]	*[164]	input1[164]	18[281]	female[281]	0ncaea7aqlpc7oe43khd21qn11[281]	speaker: YOU[398]	*->91-2|*->78-1	DefNP[91]|DefNP[78]	_	_	_	
