#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Und, alles klar?
1-1	0-4	Und,	GFailure[1]	gucken\_set1\_4[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-gucken\_set1\_4[1]	_	_	_	_	_	false[88]	Int[88]	*[214]	*[214]	*[214]	yn\_2[214]	yesno\_question[214]	openq[214]	*[332]	female[332]	*[332]	speaker:Amira[450]	_	_	QAP	*	2-1[89_88]	
1-2	5-10	alles	GFailure[1]	gucken\_set1\_4[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-gucken\_set1\_4[1]	_	_	_	_	_	false[88]	Int[88]	*[214]	*[214]	*[214]	yn\_2[214]	yesno\_question[214]	openq[214]	*[332]	female[332]	*[332]	speaker:Amira[450]	_	_	_	_	_	
1-3	11-16	klar?	GFailure[1]	gucken\_set1\_4[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-gucken\_set1\_4[1]	_	_	_	_	_	false[88]	Int[88]	*[214]	*[214]	*[214]	yn\_2[214]	yesno\_question[214]	openq[214]	*[332]	female[332]	*[332]	speaker:Amira[450]	_	_	_	_	_	

#Text=Linda hat die Tagesschau geguckt
2-1	18-23	Linda	GFailure[1]	gucken\_set1\_4[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-gucken\_set1\_4[1]	*	*	Subj	*	*	false[89]	Decl[89]	*[215]	gucken[215]	transitive[215]	*[215]	*[215]	item0[215]	18[333]	female[333]	0ncaea7aqlpc7oe43khd21qn11[333]	speaker: YOU[451]	*->76-1	PropNm[76]	explanation|CR	*|*	4-1[90_89]|3-1[0_89]	
2-2	24-27	hat	GFailure[1]	gucken\_set1\_4[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-gucken\_set1\_4[1]	_	_	_	_	_	false[89]	Decl[89]	*[215]	gucken[215]	transitive[215]	*[215]	*[215]	item0[215]	18[333]	female[333]	0ncaea7aqlpc7oe43khd21qn11[333]	speaker: YOU[451]	_	_	_	_	_	
2-3	28-31	die	GFailure[1]	gucken\_set1\_4[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-gucken\_set1\_4[1]	*[31]	*[31]	object[31]	*[31]	*[31]	false[89]	Decl[89]	*[215]	gucken[215]	transitive[215]	*[215]	*[215]	item0[215]	18[333]	female[333]	0ncaea7aqlpc7oe43khd21qn11[333]	speaker: YOU[451]	*->11-1	DefNP[11]	_	_	_	
2-4	32-42	Tagesschau	GFailure[1]	gucken\_set1\_4[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-gucken\_set1\_4[1]	*[31]	*[31]	object[31]	*[31]	*[31]	false[89]	Decl[89]	*[215]	gucken[215]	transitive[215]	*[215]	*[215]	item0[215]	18[333]	female[333]	0ncaea7aqlpc7oe43khd21qn11[333]	speaker: YOU[451]	*->11-1	DefNP[11]	_	_	_	
2-5	43-50	geguckt	GFailure[1]	gucken\_set1\_4[1]	latin3[1]	0ncaea7aqlpc7oe43khd21qn11-gucken\_set1\_4[1]	_	_	_	_	_	false[89]	Decl[89]	*[215]	gucken[215]	transitive[215]	*[215]	*[215]	item0[215]	18[333]	female[333]	0ncaea7aqlpc7oe43khd21qn11[333]	speaker: YOU[451]	_	_	_	_	_	
